pair_id,source_event_id,user_id,split_name,timestamp,positive_item_id,num_candidates,total_possible_pairs,item_a_id,item_b_id,item_a_title,item_b_title,item_a_popularity_group,item_b_popularity_group,preferred_item_true,preferred_item_pred,non_preferred_item_pred,pair_type,pair_confidence,pair_reason,pair_parse_success,item_a_uncertainty,item_b_uncertainty,item_a_uncertainty_confidence,item_b_uncertainty_confidence,item_a_matched_uncertainty,item_b_matched_uncertainty,pair_uncertainty,pair_reliability_weight,base_rank_item_a,base_rank_item_b,event_mean_uncertainty,event_uncertainty_coverage_rate,uncertainty_source
AGAIQJLI7EQI2NW7E36JWSH5AZRA::1532372406682000000::pair::0,AGAIQJLI7EQI2NW7E36JWSH5AZRA::1532372406682000000,AGAIQJLI7EQI2NW7E36JWSH5AZRA,test,2018-07-23 19:00:06.682,B074T599M8,6,15,B093CNZ7ST,B074T599M8,The Tomorrow War,,tail,tail,B074T599M8,B093CNZ7ST,B074T599M8,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for comedic and animated films, making a sci-fi action movie a plausible but uncertain choice.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,4,0.3056633049,1.0,pointwise_calibrated
AGB372CZKCXC2UXQQFGICJ6PWANA::1480861625000000000::pair::0,AGB372CZKCXC2UXQQFGICJ6PWANA::1480861625000000000,AGB372CZKCXC2UXQQFGICJ6PWANA,test,2016-12-04 14:27:05.000,B004D1YX6O,6,15,B002OKGJUO,B004D1YX6O,Galactica 1980: The Final Season,Disneynature: Wings of Life (Blu-ray / DVD),mid,mid,B004D1YX6O,B002OKGJUO,B004D1YX6O,positive_vs_negative,0.5,No meaningful information available to make a reliable comparison.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,4,5,0.3056633049,1.0,pointwise_calibrated
AGBIFJVVFZARY43IYEJ6TPFX3YJQ::1484091116000000000::pair::0,AGBIFJVVFZARY43IYEJ6TPFX3YJQ::1484091116000000000,AGBIFJVVFZARY43IYEJ6TPFX3YJQ,test,2017-01-10 23:31:56.000,B01M8MH8AZ,6,15,B00QMWEHWW,B01M8MH8AZ,REMAKE REWIND - D.O.A. Double Feature - 1950 & 1988 versions,Nothing Sacred [Blu-ray],tail,tail,B01M8MH8AZ,B00QMWEHWW,B01M8MH8AZ,positive_vs_negative,0.7000000000000001,"The user's history shows an interest in TV series and mysteries, making the mystery thriller double feature a more relevant choice.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,5,0.3056633049,1.0,pointwise_calibrated
AGBNTXRGSYJM7N4VJ7TS6TBCB5PQ::1482938849000000000::pair::0,AGBNTXRGSYJM7N4VJ7TS6TBCB5PQ::1482938849000000000,AGBNTXRGSYJM7N4VJ7TS6TBCB5PQ,test,2016-12-28 15:27:29.000,B01MFF1O50,6,15,B01MFF1O50,B0082SINT2,You've Got a Friend,The Zookeeper's Wife [DVD],tail,mid,B01MFF1O50,B0082SINT2,B01MFF1O50,positive_vs_negative,0.5,"The candidate provides a complete title and description, while the other has no information.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,5,2,0.3056633049,1.0,pointwise_calibrated
AGBUPSSKEEIMZZSRIYETTF56QDGQ::1646020832725000000::pair::0,AGBUPSSKEEIMZZSRIYETTF56QDGQ::1646020832725000000,AGBUPSSKEEIMZZSRIYETTF56QDGQ,test,2022-02-28 04:00:32.725,B09PHCTTSC,6,15,B09PHCTTSC,B00DB867NM,,ALMOST HEROES (DVD),tail,mid,B09PHCTTSC,B00DB867NM,B09PHCTTSC,positive_vs_negative,0.5,"The user's history suggests a preference for science fiction and drama, making the older, more established item a slightly safer guess.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,4,0.2804072918776666,0.0,pointwise_calibrated
AGBVAJV55MAE2KKFG5INDHC6C5WQ::1469831284000000000::pair::0,AGBVAJV55MAE2KKFG5INDHC6C5WQ::1469831284000000000,AGBVAJV55MAE2KKFG5INDHC6C5WQ,test,2016-07-29 22:28:04.000,B002IVJ438,6,15,B002IVJ438,B00GHP8SS8,The Dark Knight Rises [Blu-ray],Due South: The Complete Series,mid,tail,B002IVJ438,B002IVJ438,B00GHP8SS8,positive_vs_negative,0.6000000000000001,"The user's previous interaction suggests a preference for action-oriented media, making the unknown item with a similar ID format a closer match.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,6,5,0.2804072918776666,0.0,pointwise_calibrated
AGCKCHKGPASMABWIW4ACILISO4MA::1481671077000000000::pair::0,AGCKCHKGPASMABWIW4ACILISO4MA::1481671077000000000,AGCKCHKGPASMABWIW4ACILISO4MA,test,2016-12-13 23:17:57.000,B01J4SRJFW,6,15,B01J4SRJFW,B00GHP8SME,,Barney: Story Time with Barney [DVD],head,tail,B01J4SRJFW,B00GHP8SME,B01J4SRJFW,positive_vs_negative,0.6000000000000001,"The user's previous items suggest an interest in children's media, aligning with this family-friendly DVD.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,3,0.2804072918776666,0.0,pointwise_calibrated
AGCORE7TQS7O3G3WW22LD2T7PR4A::1562375251738000000::pair::0,AGCORE7TQS7O3G3WW22LD2T7PR4A::1562375251738000000,AGCORE7TQS7O3G3WW22LD2T7PR4A,test,2019-07-06 01:07:31.738,B07HKPMZW5,6,15,B07HKPMZW5,B07B3Z9SQB,"The Best of All About: Fire Engines, Trucks, Airplanes and Fast Trains",Captain Phillips,tail,tail,B07HKPMZW5,B07HKPMZW5,B07B3Z9SQB,positive_vs_negative,0.5,No meaningful data available for comparison.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,5,0.2804072918776666,0.0,pointwise_calibrated
AGCQ56SOTSMF7BNIVW6MRKGM7DRA::1501501151644000000::pair::0,AGCQ56SOTSMF7BNIVW6MRKGM7DRA::1501501151644000000,AGCQ56SOTSMF7BNIVW6MRKGM7DRA,test,2017-07-31 11:39:11.644,B00OV3VG96,6,15,B00OV3VG96,B00VF19KTA,Van Damme Four-Feature Film Set (Hard Target / Lionheart / Sudden Death / The Quest),La La Land,head,tail,B00OV3VG96,B00OV3VG96,B00VF19KTA,positive_vs_negative,0.9,"The user enjoys action films and has already watched the sequel, John Wick: Chapter 2.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,6,0.2804072918776666,0.0,pointwise_calibrated
AGCSOLH2HWTHUMLV46JSTVPU5XUA::1482889659000000000::pair::0,AGCSOLH2HWTHUMLV46JSTVPU5XUA::1482889659000000000,AGCSOLH2HWTHUMLV46JSTVPU5XUA,test,2016-12-28 01:47:39.000,B01IS2PWV8,6,15,B01IS2PWV8,B00003CXB2,,Lawrence of Arabia,tail,head,B01IS2PWV8,B00003CXB2,B01IS2PWV8,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for acclaimed, character-driven films, which aligns with this classic epic.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,6,1,0.2804072918776666,0.0,pointwise_calibrated
AGDJZ6HHXVQBCLPVQ4MIO4MGI3PQ::1461109913000000000::pair::0,AGDJZ6HHXVQBCLPVQ4MIO4MGI3PQ::1461109913000000000,AGDJZ6HHXVQBCLPVQ4MIO4MGI3PQ,test,2016-04-19 23:51:53.000,B00C7KXUOE,6,15,B00C7KXUOE,B004AC6PVC,,Horror Two Pack (Clive Barker's Book Of Blood / Midnight Meat Train) [Blu-ray],head,mid,B00C7KXUOE,B004AC6PVC,B00C7KXUOE,positive_vs_negative,0.6000000000000001,The candidate matches the horror genre of the user's previous items.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,4,3,0.3056633049,1.0,pointwise_calibrated
AGDLQMB4UYTGIDRCRSI4HDVH2DSA::1212155248000000000::pair::0,AGDLQMB4UYTGIDRCRSI4HDVH2DSA::1212155248000000000,AGDLQMB4UYTGIDRCRSI4HDVH2DSA,test,2008-05-30 13:47:28.000,B00005A1SU,6,15,B00005A1SU,B0000AFX64,The Accountant (DVD),Battlestar Galactica - The Feature Film (Widescreen Edition),head,head,B00005A1SU,B00005A1SU,B0000AFX64,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for comedic content, aligning with the humor of Black Adder II.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,1,0.27824883251666666,1.0,pointwise_calibrated
AGDU7RAA3TBYLZ67IWC3UMC2CLFQ::1408453533000000000::pair::0,AGDU7RAA3TBYLZ67IWC3UMC2CLFQ::1408453533000000000,AGDU7RAA3TBYLZ67IWC3UMC2CLFQ,test,2014-08-19 13:05:33.000,B00LFTOMMC,6,15,B08DMYGPR8,B00LFTOMMC,An Invisible Sign,,tail,tail,B00LFTOMMC,B08DMYGPR8,B00LFTOMMC,positive_vs_negative,0.5,"No preference data available, so a random selection was made.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,6,0.2804072918776666,0.0,pointwise_calibrated
AGDWQLNHJHBVONZOXODSFCMJSOVA::1387899324000000000::pair::0,AGDWQLNHJHBVONZOXODSFCMJSOVA::1387899324000000000,AGDWQLNHJHBVONZOXODSFCMJSOVA,test,2013-12-24 15:35:24.000,B008Y6O8ZA,6,15,B008Y6O8ZA,B000RO6JZ4,,The Unit: Season 2,mid,mid,B008Y6O8ZA,B000RO6JZ4,B008Y6O8ZA,positive_vs_negative,0.5,The provided title and details for Candidate B offer more information for a recommendation.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,2,0.2804072918776666,0.0,pointwise_calibrated
AGG7NAFU3XVFZEELT2S54UUAQJBQ::1074192767000000000::pair::0,AGG7NAFU3XVFZEELT2S54UUAQJBQ::1074192767000000000,AGG7NAFU3XVFZEELT2S54UUAQJBQ,test,2004-01-15 18:52:47.000,B00019071C,6,15,B00019071C,B002WG2EW2,,Impractical Jokers: Season 2,head,mid,B00019071C,B00019071C,B002WG2EW2,positive_vs_negative,0.9,"The user previously watched Babylon 5: Season 1, making the final season a logical continuation.",True,0.058823529400000005,0.04,0.9411764706,0.96,True,True,0.0494117647,0.9505882353,1,2,0.13800270768333336,1.0,pointwise_calibrated
AGGDBY4URYZLASMILMBTTV7HAKSA::1502056510043000000::pair::0,AGGDBY4URYZLASMILMBTTV7HAKSA::1502056510043000000,AGGDBY4URYZLASMILMBTTV7HAKSA,test,2017-08-06 21:55:10.043,B000HT3PF6,6,15,B0095QZLLS,B000HT3PF6,In Your Dreams,,mid,mid,B000HT3PF6,B000HT3PF6,B0095QZLLS,positive_vs_negative,0.7000000000000001,"The user's history shows a preference for action and adventure collections, aligning with the spy genre of the Flint films.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,1,0.2804072918776666,0.0,pointwise_calibrated
AGGM4L6QANFGNJIOVBTIO7GV225Q::1502641551744000000::pair::0,AGGM4L6QANFGNJIOVBTIO7GV225Q::1502641551744000000,AGGM4L6QANFGNJIOVBTIO7GV225Q,test,2017-08-13 16:25:51.744,B003VMZPFO,6,15,B003VMZPFO,B000I9U8KU,Porky's the Ultimate Collection,Hill Street Blues: The Final Season [DVD],mid,mid,B003VMZPFO,B003VMZPFO,B000I9U8KU,positive_vs_negative,0.6000000000000001,"The user's history suggests a strong preference for superhero and action films, which Candidate A's unknown title may align with.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,1,0.2804072918776666,0.0,pointwise_calibrated
AGGTIEKXBE5VBDZLANDB2JLGZKCQ::1644521594847000000::pair::0,AGGTIEKXBE5VBDZLANDB2JLGZKCQ::1644521594847000000,AGGTIEKXBE5VBDZLANDB2JLGZKCQ,test,2022-02-10 19:33:14.847,B09Q4F6WBH,6,15,B09Q4F6WBH,B0038L41A8,,,tail,mid,B09Q4F6WBH,B09Q4F6WBH,B0038L41A8,positive_vs_negative,0.5,The newer item ID suggests a more recent product.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,2,0.2804072918776666,0.0,pointwise_calibrated
AGGTQOKAFEFT3C6MSD5EJY27M6DQ::1472836697000000000::pair::0,AGGTQOKAFEFT3C6MSD5EJY27M6DQ::1472836697000000000,AGGTQOKAFEFT3C6MSD5EJY27M6DQ,test,2016-09-02 17:18:17.000,B00D6EGCJ0,6,15,B00D6EGCJ0,B015IVN0K2,Dance Me Outside [DVD],Major Payne [DVD],mid,tail,B00D6EGCJ0,B00D6EGCJ0,B015IVN0K2,positive_vs_negative,0.5,The item ID is closer in format to the user's previous interactions.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,3,4,0.2804072918776666,0.0,pointwise_calibrated
AGH7JMREL2OXOAW6SP2FIZXBPOWA::1458338667000000000::pair::0,AGH7JMREL2OXOAW6SP2FIZXBPOWA::1458338667000000000,AGH7JMREL2OXOAW6SP2FIZXBPOWA,test,2016-03-18 22:04:27.000,B00I3MQNWG,6,15,B00I3MQNWG,B007Q0JK4E,Dirty Pair Flash DVD Collection,The Courier,head,mid,B00I3MQNWG,B007Q0JK4E,B00I3MQNWG,positive_vs_negative,0.6000000000000001,"The user's history includes TV series seasons, and Candidate B is a complete anime series collection.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,3,1,0.2804072918776666,0.0,pointwise_calibrated
AGHN43YC2GI4THQ7YTVLU742JGWQ::1441764374000000000::pair::0,AGHN43YC2GI4THQ7YTVLU742JGWQ::1441764374000000000,AGHN43YC2GI4THQ7YTVLU742JGWQ,test,2015-09-09 02:06:14.000,B009JARVXQ,6,15,B001PO55AA,B009JARVXQ,TCM Greatest Classic Films Collection: Western Adventures (The Wild Bunch / McCabe & Mrs. Miller / Jeremiah Johnson / The Train Robbers),,mid,mid,B009JARVXQ,B001PO55AA,B009JARVXQ,positive_vs_negative,0.7000000000000001,"The user's history suggests an interest in DVDs and physical media, making the detailed film collection a more likely match.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,5,0.27824883251666666,1.0,pointwise_calibrated
AGHYPOIUKF5R4RTL6HR6HGWOA7OQ::1470762993000000000::pair::0,AGHYPOIUKF5R4RTL6HR6HGWOA7OQ::1470762993000000000,AGHYPOIUKF5R4RTL6HR6HGWOA7OQ,test,2016-08-09 17:16:33.000,B00IFOKUB2,6,15,B07M7LMG3F,B00IFOKUB2,Mercenaries,,tail,head,B00IFOKUB2,B07M7LMG3F,B00IFOKUB2,positive_vs_negative,0.5,No meaningful features are available for comparison.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,5,2,0.3056633049,1.0,pointwise_calibrated
AGIGKMN2OOTUYCXPT37OFKC6TXAQ::1436386035000000000::pair::0,AGIGKMN2OOTUYCXPT37OFKC6TXAQ::1436386035000000000,AGIGKMN2OOTUYCXPT37OFKC6TXAQ,test,2015-07-08 20:07:15.000,B00006ZXSI,6,15,B00006ZXSI,B00AQAZZ1S,A Walk in the Clouds,Duck Dynasty: Season 2,head,mid,B00006ZXSI,B00006ZXSI,B00AQAZZ1S,positive_vs_negative,0.7000000000000001,"The user's history suggests a preference for dramatic character-driven stories, which aligns more with 'A Walk in the Clouds'.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,2,4,0.2804072918776666,0.0,pointwise_calibrated
AGIR5BHMXVV6POG2CXXBLMUMMCTQ::1300575807000000000::pair::0,AGIR5BHMXVV6POG2CXXBLMUMMCTQ::1300575807000000000,AGIR5BHMXVV6POG2CXXBLMUMMCTQ,test,2011-03-19 23:03:27.000,B0017XOF32,6,15,B008XAT0VE,B0017XOF32,D.E.B.S./Charm School/Feel the Noise/Seeing Double - 4-pack,"The Best of All About: Fire Engines, Trucks, Airplanes and Fast Trains",mid,mid,B0017XOF32,B0017XOF32,B008XAT0VE,positive_vs_negative,0.7000000000000001,"The user's previous item is a children's educational DVD, making this kids' compilation a more likely match.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,3,1,0.2804072918776666,0.0,pointwise_calibrated
AGJ24Y6KWAO7MY6FI2RHQXURAUOQ::1667363151986000000::pair::0,AGJ24Y6KWAO7MY6FI2RHQXURAUOQ::1667363151986000000,AGJ24Y6KWAO7MY6FI2RHQXURAUOQ,test,2022-11-02 04:25:51.986,B00S8P0R1Q,6,15,B00S8P0R1Q,B017313UGE,,Better Off Ted,tail,tail,B00S8P0R1Q,B00S8P0R1Q,B017313UGE,positive_vs_negative,0.5,No meaningful information is available to make a reliable comparison.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,5,0.3056633049,1.0,pointwise_calibrated
AGJ47WONRJBBUTVM2VMUNDXZHGKQ::1450385396000000000::pair::0,AGJ47WONRJBBUTVM2VMUNDXZHGKQ::1450385396000000000,AGJ47WONRJBBUTVM2VMUNDXZHGKQ,test,2015-12-17 20:49:56.000,B0033AGPGM,6,15,B0033AGPGM,B00NF60DW6,,The Hobbit: An Unexpected Journey,mid,tail,B0033AGPGM,B0033AGPGM,B00NF60DW6,positive_vs_negative,0.8,"The user's history shows a strong preference for music documentaries and concert films, especially on Blu-ray.",True,0.3056633049,0.04,0.6943366951000001,0.96,True,True,0.17283165244999998,0.82716834755,1,5,0.10113996258333334,1.0,pointwise_calibrated
AGJ65SNKOKFR4EGYYTQMPNLXHIKQ::1493046195000000000::pair::0,AGJ65SNKOKFR4EGYYTQMPNLXHIKQ::1493046195000000000,AGJ65SNKOKFR4EGYYTQMPNLXHIKQ,test,2017-04-24 15:03:15.000,B01LTHYJS6,6,15,B000QUEQ5O,B01LTHYJS6,Bosom Buddies: Season 2,Ouija: Origin of Evil,mid,tail,B01LTHYJS6,B01LTHYJS6,B000QUEQ5O,positive_vs_negative,0.7000000000000001,The user's history shows a strong preference for horror films.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,1,0.2804072918776666,0.0,pointwise_calibrated
AGJDLEYXQYELINK6XXWVXSXPNG7A::1502487684327000000::pair::0,AGJDLEYXQYELINK6XXWVXSXPNG7A::1502487684327000000,AGJDLEYXQYELINK6XXWVXSXPNG7A,test,2017-08-11 21:41:24.327,B0035HKWLW,6,15,B000059H74,B0035HKWLW,"The 5,000 Fingers of Dr. T",The Producers,head,mid,B0035HKWLW,B000059H74,B0035HKWLW,positive_vs_negative,0.7000000000000001,The user's history suggests a preference for family-friendly and narrative films.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,1,4,0.3056633049,1.0,pointwise_calibrated
AGJGXBBFCZ5A3R63JJPYVSJT5GWA::1605585098661000000::pair::0,AGJGXBBFCZ5A3R63JJPYVSJT5GWA::1605585098661000000,AGJGXBBFCZ5A3R63JJPYVSJT5GWA,test,2020-11-17 03:51:38.661,B07WD775PY,6,15,B07WD775PY,B01EN8FBG2,The Last Ship: Season 2,Moonraker (Special Edition),tail,head,B07WD775PY,B01EN8FBG2,B07WD775PY,positive_vs_negative,0.5,The item ID format is similar to several in the user's history.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,6,4,0.2804072918776666,0.0,pointwise_calibrated
AGJRCHPPY5SJY5ICNF2DDKABEB6A::1479234151000000000::pair::0,AGJRCHPPY5SJY5ICNF2DDKABEB6A::1479234151000000000,AGJRCHPPY5SJY5ICNF2DDKABEB6A,test,2016-11-15 18:22:31.000,B004C4K7GM,6,15,B004C4K7GM,B07GW2ZW5K,Aquaman (Blu-ray),The Spirit of '76,mid,tail,B004C4K7GM,B004C4K7GM,B07GW2ZW5K,positive_vs_negative,0.6000000000000001,The candidate item ID is more similar to the user's previous interaction.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,4,0.2804072918776666,0.0,pointwise_calibrated
AGJRKUXP6TPRMZGRDWYQ6GVNUEGA::1469533526000000000::pair::0,AGJRKUXP6TPRMZGRDWYQ6GVNUEGA::1469533526000000000,AGJRKUXP6TPRMZGRDWYQ6GVNUEGA,test,2016-07-26 11:45:26.000,B01BLS9E2Y,6,15,B00A3Z42UG,B01BLS9E2Y,Family Guy Presents - Stewie Griffin: The Untold Story,,mid,tail,B01BLS9E2Y,B01BLS9E2Y,B00A3Z42UG,positive_vs_negative,0.7000000000000001,"The user's history includes action and adventure films, which aligns with Deadpool.",True,0.04,0.3056633049,0.96,0.6943366951000001,True,True,0.17283165244999998,0.82716834755,6,1,0.26138608741666663,1.0,pointwise_calibrated
AGJVW7LWMQNGPR7TE6PR2QSCFWXQ::1440358652000000000::pair::0,AGJVW7LWMQNGPR7TE6PR2QSCFWXQ::1440358652000000000,AGJVW7LWMQNGPR7TE6PR2QSCFWXQ,test,2015-08-23 19:37:32.000,B00P596I8Y,6,15,B09JCCTWQG,B00P596I8Y,"Durango Kid Collection, The - 10 Classic Westerns",,tail,tail,B00P596I8Y,B00P596I8Y,B09JCCTWQG,positive_vs_negative,0.5,The candidate's ID format is more similar to the user's historical items.,True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,4,6,0.2804072918776666,0.0,pointwise_calibrated
AGKFIQZ4HQ5KVP22NIMEQ6SWGJJQ::1481927705000000000::pair::0,AGKFIQZ4HQ5KVP22NIMEQ6SWGJJQ::1481927705000000000,AGKFIQZ4HQ5KVP22NIMEQ6SWGJJQ,test,2016-12-16 22:35:05.000,B01J77TD22,6,15,B017O65JXA,B01J77TD22,Star Trek: Original Motion Picture Collection,,head,tail,B01J77TD22,B01J77TD22,B017O65JXA,positive_vs_negative,0.5,The candidate item IDs are sequential to the user's last interaction.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,6,0.27824883251666666,1.0,pointwise_calibrated
AGKFZVEYXIMQOFLR4CW2CHEFIIJA::1485569705000000000::pair::0,AGKFZVEYXIMQOFLR4CW2CHEFIIJA::1485569705000000000,AGKFZVEYXIMQOFLR4CW2CHEFIIJA,test,2017-01-28 02:15:05.000,B01J4SRJFW,6,15,B00AEFXXZU,B01J4SRJFW,"Fighter, The",Smallfoot (DVD),mid,head,B01J4SRJFW,B00AEFXXZU,B01J4SRJFW,positive_vs_negative,0.7000000000000001,The user's history suggests a preference for movies and entertainment content.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,2,1,0.3056633049,1.0,pointwise_calibrated
AGKTYQEHQMXQVBG5KKFOBPIUF6WA::1485834078000000000::pair::0,AGKTYQEHQMXQVBG5KKFOBPIUF6WA::1485834078000000000,AGKTYQEHQMXQVBG5KKFOBPIUF6WA,test,2017-01-31 03:41:18.000,B019YHGHX8,6,15,B019YHGHX8,B08BDK56RS,Daddy's Home,YELLOWSTONE-SEASON 3 (DVD/4 DISC),tail,tail,B019YHGHX8,B019YHGHX8,B08BDK56RS,positive_vs_negative,0.6000000000000001,"The user's previous interaction suggests a preference for comedy, making the lighthearted family film a more likely match.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,4,0.3056633049,1.0,pointwise_calibrated
AGM5I57FDYNC6GSAIALK6YASFCCQ::1550887928088000000::pair::0,AGM5I57FDYNC6GSAIALK6YASFCCQ::1550887928088000000,AGM5I57FDYNC6GSAIALK6YASFCCQ,test,2019-02-23 02:12:08.088,B06ZYBL7MK,6,15,B06ZYBL7MK,B003KV3E3G,Bram Stoker's Dracula,Rambo: The Complete Collector's Set (First Blood / Rambo: First Blood Part II / Rambo III / Rambo),tail,mid,B06ZYBL7MK,B06ZYBL7MK,B003KV3E3G,positive_vs_negative,0.7000000000000001,"The user's history shows a strong preference for military and war series, making a WWII drama series a closer match.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,1,0.3056633049,1.0,pointwise_calibrated
AGM7LOQEV7CLO5NYU43FSAU4QDSA::1466284035000000000::pair::0,AGM7LOQEV7CLO5NYU43FSAU4QDSA::1466284035000000000,AGM7LOQEV7CLO5NYU43FSAU4QDSA,test,2016-06-18 21:07:15.000,B0098VXE50,6,15,B0098VXE50,B0001I55WO,,Davy Crockett -Two Movie Set,mid,head,B0098VXE50,B0098VXE50,B0001I55WO,positive_vs_negative,0.7000000000000001,"The user's history suggests a preference for modern, intense sci-fi and action, aligning more with Snow White & the Huntsman.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,1,3,0.2804072918776666,0.0,pointwise_calibrated
AGM7WGW56ZPISSKSQLYF4IH672WQ::1630461160624000000::pair::0,AGM7WGW56ZPISSKSQLYF4IH672WQ::1630461160624000000,AGM7WGW56ZPISSKSQLYF4IH672WQ,test,2021-09-01 01:52:40.624,B0000TGADW,6,15,B0000TGADW,B07MBT8FBF,,Descendants,head,tail,B0000TGADW,B0000TGADW,B07MBT8FBF,positive_vs_negative,0.7000000000000001,"The user's history includes music concert DVDs, making a music compilation DVD a more relevant match.",True,0.1411764706,0.04,0.8588235294000001,0.96,True,True,0.0905882353,0.9094117647,2,6,0.13486545278333337,1.0,pointwise_calibrated
AGMAPK3ET7ZHIXGOVCZL6IGBBDXQ::1445570929000000000::pair::0,AGMAPK3ET7ZHIXGOVCZL6IGBBDXQ::1445570929000000000,AGMAPK3ET7ZHIXGOVCZL6IGBBDXQ,test,2015-10-23 03:28:49.000,B009KWU6Q2,6,15,B01JNXXBW8,B009KWU6Q2,Barbie in A Christmas Carol,Downton Abbey: Complete Limited Edition Collector's Set,tail,mid,B009KWU6Q2,B01JNXXBW8,B009KWU6Q2,positive_vs_negative,0.7000000000000001,"The detailed title and description suggest a complete, high-quality collector's set likely to appeal to a fan of drama series.",True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,3,4,0.3056633049,1.0,pointwise_calibrated
AGMHUJZPOUK3ZFV7UCOBA72DDN2A::1551813573820000000::pair::0,AGMHUJZPOUK3ZFV7UCOBA72DDN2A::1551813573820000000,AGMHUJZPOUK3ZFV7UCOBA72DDN2A,test,2019-03-05 19:19:33.820,B00MFCPURE,6,15,B00MFCPURE,B008Y7DRHE,,The Spirit of Christmas,tail,mid,B00MFCPURE,B00MFCPURE,B008Y7DRHE,positive_vs_negative,0.6000000000000001,"The user's interaction with an action-adventure film suggests a possible preference for intense, plot-driven movies over an unknown item.",True,0.2804072918776666,0.2804072918776666,,,False,False,0.2804072918776666,0.7195927081223334,5,2,0.2804072918776666,0.0,pointwise_calibrated
AGMRBEEWHOP3IDFAHF6F7U3DDS7A::1479335571000000000::pair::0,AGMRBEEWHOP3IDFAHF6F7U3DDS7A::1479335571000000000,AGMRBEEWHOP3IDFAHF6F7U3DDS7A,test,2016-11-16 22:32:51.000,B01H2HGUGQ,6,15,B01H2HGUGQ,B00ESY77LO,,Fantastic Beasts: The Crimes of Grindelwald (Blu-ray),head,mid,B01H2HGUGQ,B00ESY77LO,B01H2HGUGQ,positive_vs_negative,0.5,No descriptive information is available to make a meaningful comparison.,True,0.3056633049,0.3056633049,0.6943366951000001,0.6943366951000001,True,True,0.3056633049,0.6943366951000001,6,4,0.2782488325166666,1.0,pointwise_calibrated
